No,card,credit1,credit2,work,age,sex,90days,14days,CP
2602,A,1300000,1300000,2,44,0,61740,149580,1
2603,A,1300000,1300000,2,31,1,27950,26037,1
2604,A,600000,600000,5,28,1,40279,50074,1
2605,A,1800000,1800000,10,33,1,206843,115435,1
2606,A,800000,300000,4,71,1,49116,10952,1
2607,A,700000,700000,4,73,1,17769,6731,1
2608,A,700000,700000,2,33,1,11196,4059,1
2609,A,800000,800000,2,66,1,81689,501,1
2610,A,1300000,1300000,2,40,1,261587,6291,1
2611,A,1100000,1100000,2,28,1,63000,40673,1
2612,A,500000,500000,2,27,1,29351,21978,1
2613,A,700000,700000,2,55,1,41793,12863,1
2614,A,600000,600000,2,27,1,23558,17821,1
2615,A,800000,300000,6,27,1,35837,13899,1
2616,A,800000,800000,2,30,1,138449,40887,1
2617,B,1100000,1100000,2,36,1,4743,21285,1
2618,A,700000,700000,2,27,1,74804,20672,1
2619,A,500000,500000,2,57,1,34426,28521,1
2620,A,700000,700000,2,28,1,76864,39487,1
2621,A,600000,300000,4,40,1,27128,38988,1
2622,A,1300000,1300000,2,51,1,156316,31950,1
2623,A,1700000,1700000,2,34,1,2367,3303,1
2624,A,1300000,1100000,8,71,1,28024,13621,1
2625,A,700000,700000,2,29,1,18991,32067,1
2626,R,600000,600000,2,28,1,119230,41669,1
2627,A,800000,800000,3,38,0,24373,64125,1
2628,A,1300000,1300000,7,57,1,75301,41283,1
2629,A,700000,700000,2,28,1,25411,14580,1
2630,A,700000,300000,7,52,1,9966,2635,1
2631,A,1100000,1100000,2,28,0,148494,41580,1
2632,A,700000,700000,7,32,1,27031,8827,1
2633,A,1000000,1000000,2,29,1,0,12573,1
2634,A,1000000,1000000,2,53,0,3991,105791,1
2635,A,1000000,1000000,3,24,0,109845,39690,1
2636,A,1000000,1000000,2,25,1,166313,60146,1
2637,A,800000,800000,3,30,0,98295,12388,1
2638,A,1500000,1500000,2,40,1,168129,137532,1
2639,A,800000,800000,2,41,0,5000,161955,1
2640,A,1200000,300000,4,31,1,10611,45146,1
2641,A,800000,800000,2,29,1,85665,56727,1
2642,A,1100000,300000,6,24,1,1641,43159,1
2643,A,800000,800000,2,26,1,24892,13455,1
2644,A,800000,800000,10,35,1,139673,30690,1
2645,A,600000,600000,2,31,0,15772,77259,1
2646,A,1100000,1100000,3,26,1,3762,9185,1
2647,A,1300000,1300000,2,40,1,79008,31702,1
2648,A,800000,300000,7,56,1,11940,33453,1
2649,A,700000,300000,4,56,1,15000,144630,1
2650,A,800000,800000,1,54,1,21686,105050,1
2651,A,700000,700000,3,26,1,85449,36522,1
2652,A,600000,600000,2,48,1,40819,23793,1
2653,A,800000,800000,4,62,1,38313,14049,1
2654,A,1100000,1100000,2,28,0,24453,38700,1
2655,A,700000,700000,2,28,1,2052,21070,1
2656,B,900000,900000,2,28,1,20522,58945,1
2657,A,200000,0,2,54,1,2000,1635,1
2658,A,800000,800000,3,66,1,15000,64350,1
2659,A,600000,600000,2,27,0,0,48126,1
2660,A,1100000,1100000,2,27,0,155753,17235,1
2661,A,700000,700000,2,26,1,26755,29150,1
2662,A,800000,300000,7,59,1,5293,9580,1
2663,A,1000000,300000,6,23,1,61108,9513,1
2664,A,800000,800000,2,34,1,14630,66867,1
2665,A,800000,800000,5,76,1,16246,6850,1
2666,A,500000,500000,2,27,1,33430,783,1
2667,A,700000,300000,4,57,1,11052,39987,1
2668,A,800000,800000,8,71,1,0,4950,1
2669,A,700000,700000,5,43,1,417231,11052,1
2670,A,1300000,1300000,3,31,1,0,31770,1
2671,B,1300000,1300000,3,37,1,68910,10175,1
2672,A,1100000,1100000,2,28,1,138474,65727,1
2673,A,1300000,1300000,2,56,1,160830,13365,1
2674,A,700000,700000,2,29,0,9776,90180,1
2675,A,800000,400000,2,24,0,16500,37431,1
2676,A,800000,800000,2,52,1,0,16532,1
2677,A,800000,800000,2,31,1,37810,59310,1
2678,A,800000,500000,2,46,1,139970,15770,1
2679,B,1000000,1000000,2,26,1,77219,12672,1
2680,A,800000,400000,7,53,1,48188,32970,1
2681,A,800000,800000,7,56,1,1224,62352,1
2682,A,1300000,1300000,2,27,1,32686,16642,1
2683,A,1100000,1100000,2,29,1,50426,16227,1
2684,A,800000,300000,8,75,1,1829,181123,1
2685,R,1000000,300000,6,22,1,10545,14850,1
2686,A,1400000,300000,6,24,1,357323,31697,1
2687,A,500000,500000,2,28,0,135560,28351,1
2688,A,1300000,1300000,5,60,1,260950,46125,1
2689,A,300000,300000,6,23,1,75828,12213,1
2690,A,700000,400000,7,30,1,19789,37908,1
2691,A,500000,300000,2,23,1,147724,9126,1
2692,A,1000000,1000000,2,43,0,163373,41583,1
2693,A,500000,500000,2,26,1,28875,14783,1
2694,A,800000,300000,7,31,1,22760,14141,1
2695,A,1000000,300000,6,22,1,0,50995,1
2696,A,600000,600000,2,29,0,20005,4050,1
2697,A,800000,800000,2,36,1,19170,18956,1
2698,A,1300000,1300000,10,51,1,251145,124561,1
2699,A,700000,700000,2,25,1,0,4446,1
2700,A,800000,800000,2,27,1,889,12934,1
2701,A,500000,500000,2,27,1,14850,21771,1
2702,A,700000,300000,3,28,1,33909,46750,1
2703,A,900000,300000,7,49,1,178242,14940,1
2704,A,1300000,1300000,2,55,0,84342,2075,1
2705,A,1200000,1200000,2,32,0,145185,20610,1
2706,A,800000,300000,4,59,1,40613,1687,1
2707,A,1000000,300000,13,34,1,73451,112826,1
2708,R,1100000,300000,2,25,1,97745,24871,1
2709,A,500000,500000,2,26,1,297045,16178,1
2710,A,800000,800000,2,48,1,0,40088,1
2711,A,1000000,300000,7,44,1,27297,41778,1
2712,A,1300000,1300000,7,59,1,102138,27810,1
2713,A,800000,800000,2,32,1,35165,93140,1
2714,A,1100000,300000,4,52,1,474802,7985,1
2715,A,500000,300000,4,43,1,23722,60210,1
2716,A,800000,800000,2,48,1,0,128700,1
2717,A,1000000,1000000,2,33,1,15184,26790,1
2718,A,800000,300000,7,37,1,124901,64350,1
2719,A,800000,800000,2,31,1,0,16815,1
2720,A,800000,800000,2,29,1,80893,148581,1
2721,A,800000,800000,2,29,1,9999,148581,1
2722,A,400000,300000,6,22,1,12401,13490,1
2723,B,1000000,900000,1,65,1,91064,19568,1
2724,A,1200000,700000,4,56,1,112115,141966,1
2725,A,1100000,300000,7,28,1,174603,26519,1
2726,A,1000000,1000000,3,25,1,1500,51957,1
2727,A,800000,800000,3,28,1,15719,4887,1
2728,A,800000,800000,2,31,1,43802,44748,1
2729,A,600000,600000,2,51,1,0,76230,1
2730,A,1000000,800000,4,30,1,460150,10666,1
2731,A,1300000,1300000,2,34,1,9343,26506,1
2732,A,1300000,1300000,2,57,1,91987,45704,1
2733,A,500000,500000,2,57,1,12000,38357,1
2734,A,1000000,1000000,2,52,1,494230,156420,1
2735,A,800000,800000,2,30,1,13429,17811,1
2736,A,1000000,1000000,2,25,1,6774,22419,1
2737,A,1000000,1000000,2,32,1,9244,84240,1
2738,A,1000000,1000000,2,30,1,36452,18702,1
2739,A,1000000,1000000,5,40,1,41995,124137,1
2740,A,700000,700000,2,29,0,1780,13347,1
2741,A,800000,800000,2,54,1,25635,51490,1
2742,A,1300000,1300000,2,46,1,247334,17818,1
2743,A,700000,700000,2,28,0,39992,34485,1
2744,A,600000,600000,2,27,1,0,6679,1
2745,A,700000,700000,2,31,1,64427,32525,1
2746,A,800000,800000,2,57,1,0,14940,1
2747,A,1300000,1300000,3,57,1,39325,52250,1
2748,A,700000,300000,7,59,1,10498,15435,1
2749,A,1300000,1300000,2,28,1,0,57218,1
2750,B,700000,700000,2,36,1,75380,46530,1
2751,A,1000000,1000000,2,29,0,191940,21454,1
2752,A,200000,200000,6,21,1,8800,110970,1
2753,A,1000000,1000000,2,26,1,342159,15979,1
2754,A,800000,800000,2,29,1,69469,61312,1
2755,A,1200000,1200000,3,29,1,227637,34794,1
2756,A,1000000,1000000,2,24,1,81750,1981,1
2757,A,1800000,1800000,5,64,1,16614,14464,1
2758,A,700000,700000,2,28,1,31374,17811,1
2759,A,1300000,1300000,2,35,1,68060,26542,1
2760,A,1000000,300000,4,63,1,89535,52965,1
2761,A,500000,500000,2,28,0,94873,63292,1
2762,A,800000,800000,11,35,1,164339,12982,1
2763,A,800000,300000,2,23,1,75309,70223,1
2764,A,1000000,1000000,2,34,0,6202,34740,1
2765,A,800000,800000,2,41,1,62914,20880,1
2766,A,1000000,1000000,2,59,1,67181,120797,1
2767,A,500000,300000,3,27,1,25131,19719,1
2768,A,800000,800000,1,55,0,84409,21420,1
2769,A,700000,700000,3,53,1,27772,3867,1
2770,A,600000,600000,2,27,1,126873,39871,1
2771,A,800000,800000,5,63,1,9549,21293,1
2772,A,1200000,1200000,2,41,1,53518,35820,1
2773,A,1100000,1100000,2,27,1,506022,58410,1
2774,A,700000,700000,2,36,1,3031,17532,1
2775,A,200000,200000,7,37,1,721876,178845,1
2776,A,800000,800000,4,46,1,17777,29735,1
2777,A,1300000,1300000,2,38,1,67649,45445,1
2778,A,1800000,1800000,4,37,1,206432,62640,1
2779,A,700000,700000,2,37,1,62338,86121,1
2780,A,1200000,1200000,1,57,0,8980,41580,1
2781,A,1800000,1800000,3,29,1,90754,23349,1
2782,A,800000,800000,2,37,1,11400,22770,1
2783,A,700000,700000,2,29,1,2457,36630,1
2784,A,1000000,1000000,2,25,1,52241,75528,1
2785,A,1100000,900000,2,25,1,21243,7911,1
2786,A,700000,300000,6,24,1,12321,86186,1
2787,A,1200000,1200000,4,56,1,186447,70122,1
2788,A,800000,800000,2,33,1,22112,32868,1
2789,B,1000000,300000,11,27,1,285662,83358,1
2790,A,800000,800000,2,39,1,3800,19599,1
2791,B,1500000,900000,2,39,1,82077,15642,1
2792,A,400000,300000,6,25,1,0,4185,1
2793,A,600000,600000,2,31,1,47270,30178,1
2794,A,800000,300000,4,53,1,260882,40859,1
2795,A,700000,700000,3,41,1,0,184998,1
2796,A,800000,800000,2,37,1,10629,36270,1
2797,A,700000,700000,3,56,1,46401,103909,1
2798,A,1500000,300000,7,46,1,121404,159777,1
2799,A,1100000,800000,4,41,1,97229,24840,1
2800,A,400000,300000,11,26,1,4940,22860,1
2801,A,1800000,1800000,2,52,1,20000,82541,1
2802,A,1300000,800000,2,35,1,124054,29047,1
2803,A,1800000,300000,7,57,1,83858,54649,1
2804,A,700000,700000,2,28,1,53118,54392,1
2805,A,800000,300000,4,55,1,9801,16920,1
2806,A,1000000,1000000,2,26,1,148865,57179,1
2807,A,1300000,300000,11,53,1,34789,51689,1
2808,R,800000,800000,4,37,1,67191,84627,1
2809,A,1100000,300000,4,46,1,0,57420,1
2810,A,800000,300000,11,34,1,20592,11970,1
2811,A,800000,800000,2,51,1,6622,13185,1
2812,A,900000,900000,4,43,1,41820,42908,1
2813,A,1000000,300000,6,23,1,70705,15695,1
2814,A,700000,700000,2,31,1,7480,20735,1
2815,A,1300000,300000,4,55,1,9496,28898,1
2816,A,400000,300000,6,21,1,3278,5322,1
2817,A,500000,500000,2,29,0,136418,70380,1
2818,A,1300000,1300000,2,57,1,193019,38199,1
2819,A,1000000,1000000,10,27,1,280880,35235,1
2820,A,1000000,1000000,2,52,1,317094,99338,1
2821,A,1200000,1200000,10,32,1,22880,60305,1
2822,A,600000,600000,2,27,1,8441,8019,1
2823,A,1300000,1300000,4,51,1,17886,70380,1
2824,A,500000,500000,1,33,1,12350,32670,1
2825,A,400000,400000,2,35,1,33561,26226,1
2826,A,800000,300000,4,76,1,17942,48897,1
2827,A,1700000,1500000,2,35,1,199830,143772,1
2828,A,1300000,300000,2,57,1,20608,90976,1
2829,A,200000,200000,6,24,1,48559,23454,1
2830,A,1200000,1200000,2,30,1,49749,4976,1
2831,A,1000000,1000000,2,32,1,95380,30483,1
2832,A,600000,600000,2,28,1,86545,25542,1
2833,A,700000,700000,2,28,1,37412,60939,1
2834,A,800000,800000,2,37,1,17490,17117,1
2835,A,200000,200000,2,54,1,57593,84240,1
2836,A,800000,800000,2,25,1,25843,15687,1
2837,A,600000,600000,2,33,1,9414,7812,1
2838,A,500000,500000,2,25,1,39109,13029,1
2839,A,600000,600000,8,75,0,828,3595,1
2840,A,800000,800000,2,44,1,3000,41670,1
2841,A,1300000,300000,7,47,1,59110,16335,1
2842,A,600000,600000,2,23,1,12510,38115,1
2843,A,800000,300000,7,53,1,45240,77797,1
2844,A,700000,700000,7,55,1,8453,36358,1
2845,A,500000,500000,2,33,0,10607,16722,1
2846,A,800000,800000,2,52,1,56112,21301,1
2847,B,500000,500000,2,28,0,0,23760,1
2848,A,800000,300000,7,63,1,181282,16776,1
2849,A,1000000,1000000,2,62,1,87803,177300,1
2850,A,200000,200000,3,32,1,1596,70380,1
2851,A,500000,500000,2,26,1,5623,3010,1
2852,A,1200000,1200000,2,41,1,89663,52560,1
2853,B,600000,600000,2,26,1,7859,60674,1
2854,A,1300000,300000,2,26,1,52151,10485,1
2855,A,400000,400000,12,26,1,30440,6534,1
2856,A,1200000,1200000,2,38,1,285979,72270,1
2857,A,1100000,300000,2,27,1,221325,56205,1
2858,A,1000000,1000000,2,29,1,95697,0,1
2859,A,800000,500000,7,35,1,31445,149778,1
2860,A,800000,800000,2,39,1,11727,4194,1
2861,R,1200000,1200000,2,28,1,399822,33106,1
2862,A,1300000,1300000,2,50,1,110000,39204,1
2863,B,700000,700000,2,28,1,26118,41845,1
2864,A,1300000,1300000,2,51,0,78178,33660,1
2865,A,800000,800000,2,28,1,41768,8010,1
2866,A,1300000,1300000,2,63,1,79977,32373,1
2867,A,700000,700000,2,35,1,0,25335,1
2868,A,800000,300000,7,51,1,51835,24300,1
2869,A,600000,600000,2,27,1,798,7020,1
2870,A,1200000,1200000,2,28,1,394949,49043,1
2871,B,1300000,1300000,2,62,0,353692,16544,1
2872,A,1800000,1800000,2,40,1,195117,133920,1
2873,A,1200000,1200000,2,29,1,66554,33777,1
2874,A,700000,700000,1,34,0,6863,102942,1
2875,A,400000,400000,4,27,1,21780,14940,1
2876,A,1100000,1100000,1,28,1,61179,24452,1
2877,A,400000,400000,2,27,1,0,49887,1
2878,A,600000,600000,2,34,1,51512,29700,1
2879,A,1100000,1100000,2,26,1,56688,87121,1
2880,A,700000,700000,2,47,1,80080,45990,1
2881,A,800000,800000,2,38,0,0,39212,1
2882,A,800000,400000,2,55,1,17963,32760,1
2883,A,800000,800000,2,34,0,101678,35020,1
2884,A,600000,300000,6,23,1,25376,25371,1
2885,A,1200000,1200000,4,46,1,39290,45324,1
2886,A,600000,600000,2,32,1,24000,24147,1
2887,A,1300000,1300000,2,30,1,44248,31538,1
2888,A,1300000,1300000,2,40,1,16620,27810,1
2889,A,1100000,1100000,2,36,1,920000,180000,1
2890,A,600000,600000,2,51,1,64980,89100,1
2891,A,1100000,1100000,2,30,1,406614,1476,1
2892,A,700000,700000,2,34,0,116518,180000,1
2893,A,1300000,1300000,2,31,1,62404,32494,1
2894,A,800000,800000,4,55,1,646609,21357,1
2895,A,800000,800000,2,29,1,3168,59252,1
2896,A,400000,400000,2,32,1,85852,50571,1
2897,A,800000,300000,7,54,1,25416,53550,1
2898,A,800000,800000,3,42,1,1881,24143,1
2899,A,800000,800000,2,31,0,26830,16128,1
2900,A,1000000,1000000,2,57,0,55650,3129,1
2901,A,200000,200000,2,27,1,66231,27870,1
2902,A,1100000,1100000,2,27,1,53875,17789,1
2903,A,800000,800000,2,57,1,59271,81936,1
2904,A,500000,500000,2,25,1,22248,57618,1
2905,A,1300000,1300000,1,61,1,308998,96327,1
2906,A,1100000,1100000,2,26,1,106363,47214,1
2907,A,800000,800000,13,41,1,63281,12573,1
2908,A,800000,800000,2,29,1,69716,9990,1
2909,A,400000,400000,2,35,1,9900,63611,1
2910,A,800000,800000,3,32,0,81910,33165,1
2911,A,1200000,800000,2,26,1,21722,17820,1
2912,A,1300000,1300000,7,53,1,12874,42669,1
2913,A,1200000,1200000,2,37,1,45490,63945,1
2914,A,800000,800000,2,37,1,8075,60975,1
2915,A,400000,400000,2,24,1,12266,13366,1
2916,A,200000,200000,6,24,1,65093,12948,1
2917,A,900000,900000,2,44,1,28079,26325,1
2918,A,1200000,1200000,2,26,1,79178,86933,1
2919,A,1100000,1100000,2,30,1,45077,27328,1
2920,A,1500000,1500000,2,50,1,70649,85230,1
2921,A,800000,300000,1,45,1,141153,79443,1
2922,A,800000,800000,2,32,1,0,80382,1
2923,A,1000000,1000000,2,28,1,68821,8010,1
2924,A,800000,800000,2,34,1,14288,110673,1
2925,A,1200000,1200000,2,32,1,79868,55557,1
2926,A,1300000,1300000,5,57,1,34376,14940,1
2927,A,800000,800000,2,46,1,35709,42471,1
2928,A,1100000,1100000,2,27,0,54400,16821,1
2929,R,600000,600000,2,40,1,110014,127710,1
2930,A,1200000,1200000,3,27,1,71693,50892,1
2931,A,1100000,1100000,2,36,0,57660,23850,1
2932,A,700000,700000,2,29,0,3040,60975,1
2933,A,1300000,1300000,2,35,1,121908,37260,1
2934,A,1200000,1200000,2,36,1,25000,12875,1
2935,B,1100000,1100000,2,25,1,94516,27199,1
2936,A,700000,700000,2,34,1,9019,13425,1
2937,A,1300000,1300000,2,31,1,86479,30735,1
2938,A,1200000,1200000,2,24,1,97701,10755,1
2939,A,1000000,1000000,3,25,1,71192,14311,1
2940,A,1300000,1300000,10,60,1,44114,35640,1
2941,A,700000,700000,2,32,1,11484,13401,1
2942,A,1000000,1000000,7,55,1,37607,21171,1
2943,A,1200000,300000,7,56,1,94495,38292,1
2944,A,800000,800000,2,58,0,20322,36720,1
2945,A,1300000,1300000,4,56,1,48182,50778,1
2946,A,1300000,900000,2,27,1,87857,78300,1
2947,A,700000,700000,2,24,0,78036,86859,1
2948,A,1100000,1100000,2,25,1,79780,28107,1
2949,A,200000,200000,11,29,1,22710,7649,1
2950,A,800000,800000,12,33,1,32613,30087,1
2951,A,700000,700000,1,62,1,10000,9142,1
2952,A,400000,400000,2,25,1,32069,35928,1
2953,R,700000,700000,2,51,1,40946,2729,1
2954,A,1200000,1200000,2,27,1,156655,72357,1
2955,A,800000,800000,2,31,1,183907,45540,1
2956,A,1000000,1000000,2,44,1,900,20880,1
2957,A,800000,800000,2,42,0,30468,22860,1
2958,A,700000,700000,2,30,1,9777,4743,1
2959,A,700000,700000,2,30,1,73132,46302,1
2960,A,800000,800000,2,25,1,307970,58889,1
2961,A,1200000,1200000,2,30,1,79325,40086,1
2962,A,700000,700000,2,30,1,14976,24939,1
2963,A,800000,800000,5,56,1,74874,283921,1
2964,A,1300000,1200000,2,38,1,19908,8530,1
2965,A,200000,200000,2,22,1,87459,14040,1
2966,A,1000000,300000,6,24,1,176902,31473,1
2967,A,1200000,300000,4,63,1,103646,41670,1
2968,A,1300000,1300000,2,36,1,21000,44550,1
2969,A,1300000,1300000,2,33,1,0,30215,1
2970,A,800000,800000,7,53,1,68389,72731,1
2971,R,1300000,1300000,2,38,1,13930,13158,1
2972,B,900000,900000,2,40,1,23265,25342,1
2973,A,1300000,1300000,4,58,1,48148,54639,1
2974,A,1100000,800000,6,23,1,126248,61668,1
2975,A,800000,800000,2,28,1,8313,56520,1
2976,A,500000,500000,2,62,1,49779,15183,1
2977,A,200000,200000,7,41,1,124547,112860,1
2978,A,600000,600000,1,34,0,1530,73221,1
2979,A,1000000,1000000,2,32,0,84846,45837,1
2980,A,500000,500000,2,39,1,14894,4941,1
2981,R,1000000,1000000,2,27,1,141075,52686,1
2982,A,700000,700000,6,25,1,12978,9000,1
2983,B,700000,700000,2,34,1,12513,30344,1
2984,B,1100000,1100000,2,29,1,225157,8376,1
2985,A,1200000,1200000,2,24,1,46472,15840,1
2986,A,1300000,1300000,2,43,1,105371,36630,1
2987,R,1200000,1200000,2,28,1,98948,29948,1
2988,A,600000,300000,4,43,1,84599,50382,1
2989,A,1200000,1200000,3,47,1,459265,5581,1
2990,A,700000,700000,2,31,1,28710,23850,1
2991,A,800000,800000,2,31,1,33462,96030,1
2992,A,600000,400000,2,25,1,42312,13010,1
2993,A,700000,700000,3,37,1,155008,77310,1
2994,A,1300000,800000,2,26,1,1073934,26460,1
2995,A,900000,300000,6,21,1,86307,75373,1
2996,A,800000,800000,2,57,0,5000,21285,1
2997,A,1000000,1000000,2,26,1,103579,1944,1
2998,A,1000000,400000,2,24,1,24032,23805,1
2999,A,700000,700000,2,35,1,21691,35504,1
3000,A,600000,600000,5,49,1,49500,37818,1
3001,A,700000,700000,2,27,1,0,6822,1
3002,A,700000,300000,4,33,1,0,2981,1
3003,A,700000,700000,3,27,1,28880,22743,1
3004,A,1100000,1100000,2,28,1,63443,13140,1
3005,R,1300000,1300000,2,34,1,75116,8465,1
3006,A,300000,0,2,58,1,31539,63846,1
3007,A,800000,800000,2,66,1,4327,3889,1
3008,A,700000,700000,2,27,1,90648,27558,1
3009,A,800000,800000,2,36,1,47652,2565,1
3010,A,600000,600000,2,61,1,30305,41130,1
3011,A,600000,600000,2,28,0,0,55390,1
3012,A,1300000,1300000,2,48,1,0,91890,1
3013,A,800000,800000,2,52,1,83839,57420,1
3014,A,1100000,1100000,2,33,1,36333,7521,1
3015,A,1200000,1200000,4,55,1,243151,67799,1
3016,A,1300000,1300000,3,53,1,11818,2565,1
3017,A,1000000,300000,6,22,0,16542,4491,1
3018,A,700000,200000,6,22,1,95001,2322,1
3019,A,900000,900000,3,23,0,190285,57420,1
3020,A,1300000,1300000,2,62,0,43540,15637,1
3021,A,800000,800000,2,42,0,16517,12627,1
3022,A,1200000,1200000,2,26,1,91061,57274,1
3023,A,800000,800000,2,58,1,28217,10689,1
3024,A,1300000,1300000,2,54,0,11381,73625,1
3025,A,600000,600000,2,26,1,21432,22359,1
3026,A,700000,700000,2,39,1,77889,181013,1
3027,A,1200000,1200000,2,26,1,11804,2370,1
3028,A,800000,800000,2,54,0,42453,12960,1
3029,A,700000,300000,7,35,1,847,7654,1
3030,A,800000,800000,2,34,1,71122,89586,1
3031,A,700000,700000,5,40,0,8958,51049,1
3032,A,700000,700000,2,30,1,24946,9814,1
3033,A,1100000,1100000,2,27,1,116496,59877,1
3034,A,1000000,300000,6,23,1,82692,34996,1
3035,A,700000,700000,2,24,1,22660,25751,1
3036,A,1000000,1000000,2,35,1,3230,806,1
3037,A,600000,600000,3,28,1,16900,5947,1
3038,A,1100000,1100000,2,24,1,14013,15138,1
3039,B,1200000,200000,6,21,1,166464,52760,1
3040,A,900000,900000,11,48,1,49904,92819,1
3041,A,200000,200000,6,20,1,139172,29755,1
3042,A,500000,500000,2,28,1,6624,43223,1
3043,A,800000,800000,4,51,1,45868,77205,1
3044,A,1300000,1300000,7,56,1,14709,6373,1
3045,A,400000,300000,6,23,1,0,28008,1
3046,A,1200000,1200000,2,35,1,107856,28697,1
3047,A,600000,600000,2,53,1,4430,39278,1
3048,A,500000,500000,2,66,0,56272,53550,1
3049,A,800000,300000,6,22,1,88628,55154,1
3050,A,1700000,1700000,2,56,1,264776,36670,1
3051,A,500000,300000,4,29,1,21570,28413,1
3052,A,1300000,1300000,2,25,1,25361,62474,1
3053,A,400000,400000,2,26,1,5225,25213,1
3054,A,800000,300000,6,23,1,27358,31577,1
3055,A,600000,600000,2,25,1,4741,8455,1
3056,A,200000,200000,2,25,1,87435,13986,1
3057,A,800000,300000,2,52,1,75594,2546,1
3058,A,1300000,300000,7,76,1,50489,7560,1
3059,A,200000,200000,6,21,1,131062,39366,1
3060,A,200000,200000,7,23,1,97589,13035,1
3061,A,600000,600000,6,24,1,70676,34090,1
3062,A,1200000,1100000,2,30,1,94482,47106,1
3063,A,500000,300000,7,37,1,63125,5591,1
3064,A,700000,700000,2,26,1,0,4560,1
3065,A,1000000,1000000,2,36,1,59642,22473,1
3066,A,1000000,1000000,2,28,0,139186,14940,1
3067,A,1100000,300000,7,56,1,96676,27581,1
3068,A,1200000,1200000,2,26,1,181901,27474,1
3069,A,1100000,1100000,2,27,1,27937,175902,1
3070,A,200000,200000,7,40,1,7218,8342,1
3071,A,700000,700000,2,26,1,41955,30186,1
3072,A,800000,800000,2,45,0,85970,65061,1
3073,A,200000,200000,6,27,1,180133,8455,1
3074,A,1200000,1200000,2,28,1,3040,15043,1
3075,A,1000000,1000000,2,57,1,85084,16920,1
3076,A,1300000,1300000,3,52,1,45745,33535,1
3077,A,1100000,1100000,2,25,1,114742,22050,1
3078,A,200000,200000,2,28,1,18542,25161,1
3079,A,800000,800000,2,26,1,19848,21537,1
3080,A,600000,600000,2,32,1,5113,6665,1
3081,A,1000000,1000000,3,28,1,170415,23276,1
3082,A,700000,700000,2,28,0,6192,22860,1
3083,A,700000,300000,2,28,1,34738,38781,1
3084,A,600000,600000,2,26,1,76538,25146,1
3085,A,600000,600000,2,24,1,0,20786,1
3086,A,400000,400000,7,27,1,0,6660,1
3087,A,800000,800000,7,62,1,148064,0,1
3088,A,1300000,1300000,2,37,1,87704,91701,1
3089,A,900000,700000,7,24,1,85692,11874,1
3090,A,1000000,700000,2,26,1,283065,17001,1
3091,A,700000,700000,2,25,1,14393,17622,1
3092,A,1200000,1200000,2,32,1,126355,32022,1
3093,A,900000,900000,10,26,0,74332,18810,1
3094,A,200000,200000,6,20,1,12936,15732,1
3095,A,800000,800000,3,28,1,29007,26790,1
3096,A,700000,700000,2,39,0,128416,12267,1
3097,A,800000,800000,2,27,0,33270,33210,1
3098,A,800000,800000,2,35,0,3344,4180,1
3099,A,1100000,1100000,2,26,1,22806,14421,1
3100,A,1000000,300000,13,47,1,387785,98389,1
3101,A,800000,800000,3,29,0,6574,152369,1
3102,A,1000000,1000000,2,26,1,122758,13355,1
3103,A,1100000,1100000,2,28,1,111286,22533,1
3104,A,700000,200000,6,24,1,17186,11517,1
3105,A,1100000,500000,2,24,1,162711,17234,1
3106,A,700000,700000,7,54,1,21945,53460,1
3107,A,1000000,1000000,2,26,1,83139,6324,1
3108,A,800000,300000,2,46,1,50003,36747,1
3109,A,1100000,1100000,2,29,1,111807,30236,1
3110,A,1200000,1200000,3,29,1,432036,53834,1
3111,A,1300000,1300000,2,27,1,278934,1444,1
3112,A,200000,200000,6,20,1,109850,58573,1
3113,A,1300000,300000,2,52,1,157879,81410,1
3114,A,1200000,300000,2,25,1,78858,83853,1
3115,R,800000,800000,3,35,0,104365,93816,1
3116,A,1200000,1200000,4,34,1,32492,20666,1
3117,A,600000,300000,6,22,1,13167,45095,1
3118,A,700000,700000,3,31,1,21163,29889,1
3119,A,1200000,1200000,2,34,1,179754,74399,1
3120,A,800000,800000,3,23,1,83998,20385,1
3121,A,1700000,1700000,2,39,0,59320,7276,1
3122,A,1800000,300000,4,53,1,100177,54648,1
3123,A,200000,200000,6,21,1,21378,5257,1
3124,A,500000,500000,3,26,1,43700,21944,1
3125,A,1000000,1000000,3,27,1,12177,62596,1
3126,A,1300000,1300000,3,25,1,8930,42196,1
3127,A,1200000,1200000,3,38,0,26665,28855,1
3128,A,800000,800000,2,51,0,135351,52470,1
3129,A,700000,700000,2,25,1,43032,58403,1
3130,A,800000,300000,7,53,1,1035,30326,1
3131,A,1700000,1600000,2,29,1,171436,124858,1
3132,A,1300000,300000,3,47,1,275809,36200,1
3133,A,700000,200000,6,20,1,106550,6188,1
3134,A,500000,500000,2,29,1,23304,167214,1
3135,A,700000,500000,2,27,1,66042,21960,1
3136,A,1600000,900000,7,67,1,92748,55981,1
3137,A,800000,800000,1,40,0,1387,170683,1
3138,A,800000,800000,2,29,0,5667,59490,1
3139,A,1200000,500000,7,59,1,98437,41765,1
3140,A,800000,800000,4,37,1,135788,30060,1
3141,A,1200000,1200000,2,29,1,48068,13889,1
3142,A,1100000,300000,2,23,1,20972,54663,1
3143,A,700000,300000,4,51,1,37214,6977,1
3144,A,1100000,300000,8,23,1,75270,29765,1
3145,A,700000,600000,2,24,1,179358,28574,1
