No,card,credit1,credit2,work,age,sex,90days,14days,CP
1405,A,600000,600000,2,27,0,171,52110,1
1406,A,1000000,1000000,2,29,0,107329,23805,1
1407,A,700000,700000,2,27,1,24239,17774,1
1408,A,1000000,1000000,2,47,1,174722,29357,1
1409,A,500000,500000,2,28,1,105944,21798,1
1410,R,1000000,1000000,5,54,1,156349,27978,1
1411,A,600000,300000,7,69,1,846,37291,1
1412,A,1000000,1000000,2,66,0,54470,3485,1
1413,A,1000000,1000000,10,30,1,2556,43657,1
1414,A,600000,600000,2,28,1,9311,29592,1
1415,A,1000000,1000000,2,30,1,78548,44793,1
1416,B,1000000,1000000,2,31,1,0,29778,1
1417,A,1000000,1000000,2,30,0,0,112761,1
1418,A,700000,700000,4,34,1,37402,1659,1
1419,A,1000000,1000000,2,32,0,12290,8586,1
1420,A,1000000,1000000,2,34,1,23859,59490,1
1421,A,400000,400000,5,44,1,398265,89190,1
1422,A,1000000,1000000,4,46,1,94863,267984,1
1423,R,1000000,1000000,3,40,1,217441,76131,1
1424,A,700000,700000,2,30,0,104843,22770,1
1425,A,500000,500000,2,28,1,28875,13257,1
1426,A,1000000,1000000,2,55,1,1177,60579,1
1427,A,1000000,300000,5,33,1,13591,8588,1
1428,A,1000000,1000000,2,51,1,36552,50085,1
1429,A,600000,600000,1,46,0,0,43452,1
1430,A,700000,700000,2,50,1,0,73350,1
1431,A,500000,500000,2,29,1,32095,18877,1
1432,A,1000000,300000,7,53,1,5206,16048,1
1433,A,1000000,1000000,2,51,0,119415,180000,1
1434,A,1000000,300000,8,77,1,25542,18801,1
1435,A,500000,500000,2,63,0,185280,17910,1
1436,A,600000,600000,2,36,1,2241,15668,1
1437,A,1000000,1000000,3,29,1,20939,14504,1
1438,A,700000,700000,2,35,1,14908,5541,1
1439,A,700000,700000,2,28,1,10000,18810,1
1440,A,1000000,1000000,2,43,0,0,39501,1
1441,A,1000000,1000000,2,51,1,0,42462,1
1442,A,1000000,1000000,3,54,1,1256,120875,1
1443,A,1000000,1000000,2,31,1,70000,7812,1
1444,A,1000000,1000000,2,48,1,36848,23391,1
1445,R,1000000,1000000,2,65,1,181125,5719,1
1446,A,1000000,1000000,2,43,0,21411,5272,1
1447,A,1000000,1000000,2,31,1,46340,47610,1
1448,A,1000000,1000000,2,32,1,3280,56263,1
1449,A,1000000,1000000,2,50,0,21000,25281,1
1450,A,600000,600000,2,32,1,15868,27691,1
1451,A,200000,200000,5,36,1,17479,36720,1
1452,A,1000000,300000,7,47,1,22079,64202,1
1453,A,1000000,1000000,2,32,0,20654,32760,1
1454,A,600000,600000,2,37,0,164920,16067,1
1455,A,700000,700000,2,62,0,0,15264,1
1456,A,1000000,1000000,2,35,0,32395,145620,1
1457,A,300000,300000,2,46,1,351333,75018,1
1458,A,1000000,1000000,2,30,1,185389,29421,1
1459,A,700000,700000,7,29,1,33759,15920,1
1460,A,1000000,1000000,2,30,1,40034,74502,1
1461,A,200000,200000,2,28,1,566,37557,1
1462,A,700000,700000,2,28,1,60323,10584,1
1463,A,500000,500000,2,29,1,0,99991,1
1464,A,500000,500000,2,31,1,1808,11673,1
1465,A,1000000,300000,4,73,1,941,8560,1
1466,A,1000000,1000000,12,59,1,804,100170,1
1467,A,700000,300000,2,52,1,47257,9798,1
1468,A,1000000,1000000,2,37,0,28424,12635,1
1469,A,1000000,1000000,4,36,1,8500,17182,1
1470,A,700000,700000,2,47,1,28050,39526,1
1471,A,1000000,1000000,2,37,1,64369,131491,1
1472,A,1000000,1000000,3,30,1,5225,18900,1
1473,A,600000,600000,10,31,0,27275,168300,1
1474,R,700000,300000,7,62,1,74768,20499,1
1475,A,700000,700000,2,41,1,37820,40680,1
1476,A,700000,700000,2,49,1,36757,7218,1
1477,A,1000000,1000000,2,51,1,580,114498,1
1478,A,600000,600000,4,57,1,63062,57024,1
1479,A,700000,300000,4,50,1,49101,832,1
1480,A,600000,600000,2,28,1,107322,34245,1
1481,A,600000,600000,7,31,1,5415,9703,1
1482,A,1000000,1000000,2,56,1,64877,25645,1
1483,A,1000000,1000000,3,30,0,14085,4950,1
1484,A,700000,700000,11,36,1,64513,12020,1
1485,A,1000000,1000000,2,29,1,16875,11970,1
1486,A,1500000,1500000,2,43,1,70000,107829,1
1487,A,700000,700000,2,32,1,40098,81270,1
1488,A,1000000,1000000,2,33,1,3934,7782,1
1489,A,1000000,1000000,2,27,1,65857,13005,1
1490,A,600000,600000,3,33,1,12648,17064,1
1491,A,1000000,1000000,2,29,1,45559,3735,1
1492,A,1500000,1300000,2,56,1,52116,14890,1
1493,A,1000000,1000000,2,32,0,3401,36630,1
1494,A,500000,500000,3,32,1,459473,87929,1
1495,A,1000000,900000,2,33,1,3000,37452,1
1496,A,1000000,1000000,3,28,1,3910,173151,1
1497,A,700000,700000,2,28,1,173302,34002,1
1498,A,500000,500000,2,29,1,23630,25929,1
1499,A,1000000,1000000,2,43,0,14606,10634,1
1500,A,1000000,1000000,4,73,1,7475,48501,1
1501,A,700000,300000,5,50,1,20725,18900,1
1502,A,1000000,1000000,2,35,1,36358,39510,1
1503,A,1000000,1000000,1,44,1,214643,5940,1
1504,A,500000,500000,2,29,1,45237,43254,1
1505,A,1000000,1000000,2,33,0,52213,58530,1
1506,A,1000000,1000000,2,64,0,109885,7585,1
1507,A,1000000,1000000,2,53,1,34352,6922,1
1508,A,1000000,1000000,3,33,1,24800,83250,1
1509,A,1000000,1000000,2,31,1,78141,41670,1
1510,A,700000,700000,2,31,1,18720,38036,1
1511,B,1000000,1000000,2,50,0,25236,26235,1
1512,A,1000000,1000000,2,59,1,7002,154521,1
1513,A,500000,500000,2,43,1,7177,67611,1
1514,A,700000,300000,7,59,1,15321,22464,1
1515,B,1000000,1000000,2,30,1,0,0,1
1516,A,700000,700000,7,52,1,72673,10032,1
1517,A,1000000,1000000,2,31,1,18031,108000,1
1518,A,600000,600000,2,27,1,2805,6016,1
1519,A,600000,600000,2,27,0,,684,1
1520,A,1000000,300000,7,49,1,23716,13682,1
1521,A,1000000,300000,7,35,1,618,43848,1
1522,A,700000,700000,7,43,1,9326,79749,1
1523,A,700000,700000,2,27,0,189905,54306,1
1524,A,700000,700000,4,48,1,0,98964,1
1525,A,600000,600000,2,41,1,0,27357,1
1526,A,600000,600000,2,27,1,0,9500,1
1527,A,1000000,1000000,3,33,1,5972,4496,1
1528,A,700000,700000,2,29,1,105264,39663,1
1529,A,1000000,1000000,2,38,0,6265,9000,1
1530,A,600000,600000,2,30,0,132741,34257,1
1531,A,1000000,1000000,3,33,0,175336,67419,1
1532,A,1000000,1000000,2,34,1,0,17019,1
1533,A,600000,300000,11,33,1,140017,69519,1
1534,A,600000,300000,7,27,1,3658,71657,1
1535,A,1000000,1000000,2,62,1,4411,41949,1
1536,A,1000000,300000,4,61,1,44532,12389,1
1537,A,1000000,1000000,3,66,1,7826,32433,1
1538,A,1000000,1000000,2,40,1,0,19635,1
1539,A,600000,600000,2,57,1,0,17298,1
1540,A,1000000,1000000,2,28,1,0,54360,1
1541,R,700000,700000,2,30,1,,107798,1
1542,A,1000000,1000000,2,28,1,10575,13412,1
1543,A,500000,500000,2,27,1,29914,12149,1
1544,B,500000,500000,2,30,1,17090,25938,1
1545,A,700000,700000,2,31,1,156465,14000,1
1546,A,1000000,1000000,2,34,0,51928,96732,1
1547,A,500000,500000,2,27,1,25910,25041,1
1548,A,700000,700000,2,66,1,15344,10775,1
1549,A,1000000,1000000,3,54,1,95590,11169,1
1550,A,1000000,1000000,2,31,1,32380,38700,1
1551,A,700000,700000,2,27,1,13920,53859,1
1552,R,500000,500000,2,28,1,6668,11345,1
1553,A,1200000,1200000,2,33,1,22049,26820,1
1554,A,1000000,300000,7,55,1,12280,32175,1
1555,A,600000,600000,2,27,1,220601,133922,1
1556,A,500000,500000,2,26,1,4298,29140,1
1557,A,700000,700000,2,25,1,32287,11970,1
1558,A,1000000,1000000,2,36,0,10443,20394,1
1559,A,400000,400000,2,32,1,162563,9611,1
1560,A,1000000,1000000,2,34,1,2670,42750,1
1561,A,700000,700000,7,49,1,1100,109827,1
1562,A,500000,500000,2,38,1,0,3240,1
1563,A,1000000,1000000,5,40,1,103532,157963,1
1564,A,1000000,1000000,2,45,0,26756,7664,1
1565,A,1000000,1000000,2,40,1,64094,35613,1
1566,A,300000,300000,2,51,1,66836,23375,1
1567,A,400000,200000,2,30,1,252261,10989,1
1568,A,700000,300000,7,64,1,87212,2271,1
1569,A,1000000,1000000,2,31,1,59147,160380,1
1570,A,600000,300000,12,45,1,10808,29612,1
1571,A,1000000,1000000,2,44,0,0,44739,1
1572,A,600000,600000,2,34,1,1287,71981,1
1573,A,700000,300000,4,63,1,0,57123,1
1574,A,1000000,1000000,3,66,1,25529,27996,1
1575,A,1000000,1000000,2,39,1,0,49023,1
1576,A,700000,300000,7,62,1,16152,8565,1
1577,A,1000000,1000000,1,32,1,33440,190000,1
1578,R,1000000,1000000,2,35,0,8905,2952,1
1579,A,800000,500000,7,35,1,9910,11536,1
1580,A,1000000,1000000,2,47,1,18151,17204,1
1581,A,1000000,1000000,2,30,1,45906,70420,1
1582,A,1000000,1000000,2,26,1,53707,5602,1
1583,A,700000,700000,2,32,1,6603,61500,1
1584,A,1000000,1000000,2,38,0,29178,79122,1
1585,A,500000,500000,2,27,0,222715,33531,1
1586,A,1000000,1000000,2,30,0,4052,138600,1
1587,A,1000000,600000,7,29,1,93561,43281,1
1588,A,700000,700000,2,30,0,3198,45729,1
1589,A,300000,300000,2,43,0,0,25137,1
1590,A,600000,600000,2,27,1,236740,53640,1
1591,A,700000,700000,2,27,1,38363,47935,1
1592,A,1000000,1000000,2,36,1,0,36225,1
1593,A,700000,700000,4,50,1,19972,22675,1
1594,A,1500000,300000,4,55,1,8800,2367,1
1595,A,1500000,300000,7,32,1,4337,10044,1
1596,A,1000000,1000000,2,29,1,1691,7199,1
1597,A,700000,700000,2,30,0,20045,57335,1
1598,A,1000000,1000000,2,41,1,1338,15930,1
1599,A,700000,700000,2,63,0,442907,51183,1
1600,A,500000,500000,5,58,1,126645,9360,1
1601,A,600000,600000,2,32,1,40000,151560,1
1602,A,700000,300000,4,52,1,96133,990,1
1603,A,700000,300000,7,64,1,9405,22761,1
1604,A,700000,700000,2,26,1,0,92160,1
1605,A,500000,500000,2,29,1,62152,3457,1
1606,A,1000000,900000,2,47,1,3267,346900,1
1607,A,600000,600000,1,38,1,955572,91091,1
1608,A,1000000,1000000,2,30,0,21907,91377,1
1609,A,1000000,1000000,2,26,1,92111,45480,1
1610,A,500000,500000,2,36,1,45360,17403,1
1611,A,500000,500000,2,26,0,0,56565,1
1612,A,1000000,300000,7,71,1,6616,16645,1
1613,A,600000,600000,2,35,0,0,21870,1
1614,A,1000000,1000000,2,42,1,36784,6822,1
1615,A,600000,600000,2,30,1,94255,9018,1
1616,A,1000000,1000000,2,50,0,17604,20504,1
1617,A,1000000,1000000,2,58,0,0,180000,1
1618,A,500000,500000,2,30,1,4667,17622,1
1619,R,1500000,1500000,2,37,1,22312,37620,1
1620,A,1000000,1000000,3,58,1,0,92745,1
1621,A,500000,500000,2,27,1,91950,135810,1
1622,A,1000000,1000000,7,55,1,58729,87615,1
1623,A,1000000,800000,7,53,0,23020,4585,1
1624,A,600000,600000,2,29,1,43870,48770,1
1625,A,300000,300000,6,22,1,2810,15101,1
1626,A,700000,700000,2,25,1,8360,19643,1
1627,A,1000000,1000000,2,42,1,54654,61074,1
1628,A,1000000,300000,3,51,1,16142,8802,1
1629,A,1000000,1000000,2,44,0,0,82620,1
1630,B,1000000,1000000,2,50,1,52992,6495,1
1631,A,1000000,300000,4,36,1,34186,36819,1
1632,A,1000000,1000000,2,26,1,29711,18195,1
1633,A,1000000,1000000,2,37,1,168429,143658,1
1634,A,1000000,1000000,2,33,1,0,18900,1
1635,R,500000,500000,2,26,1,261296,17820,1
1636,A,1000000,1000000,2,47,0,2923,19557,1
1637,A,1000000,1000000,1,53,0,35235,166292,1
1638,A,1000000,500000,4,65,1,140305,26346,1
1639,A,1000000,1000000,2,46,1,45758,527,1
1640,A,1000000,1000000,2,41,0,72260,67950,1
1641,A,1000000,1000000,5,42,1,68934,179905,1
1642,A,1500000,1400000,2,67,1,18149,12086,1
1643,A,700000,700000,2,32,1,47762,20880,1
1644,A,1000000,1000000,2,44,0,2717,5803,1
1645,A,1000000,1000000,2,40,0,60610,42066,1
1646,A,1000000,1000000,2,33,1,0,8037,1
1647,A,1000000,1000000,3,34,0,121040,19861,1
1648,A,600000,300000,7,58,1,33598,78044,1
1649,A,700000,700000,2,32,1,0,52560,1
1650,A,600000,600000,2,28,1,17138,10466,1
1651,A,1000000,1000000,3,39,1,758,13959,1
1652,A,700000,700000,3,32,1,21641,23875,1
1653,A,700000,700000,2,26,1,78697,10526,1
1654,A,1000000,300000,4,50,1,12760,61470,1
1655,A,1000000,1000000,4,41,1,109436,63064,1
1656,A,1000000,1000000,4,57,1,29421,5346,1
1657,A,600000,600000,2,26,1,35815,55530,1
1658,A,700000,700000,10,55,1,12883,1206,1
1659,A,600000,600000,3,61,1,521116,5742,1
1660,A,700000,700000,2,28,1,13365,19276,1
1661,A,700000,700000,2,27,1,19272,33033,1
1662,A,700000,700000,2,30,0,166431,42174,1
1663,A,1000000,1000000,2,30,1,43767,62262,1
1664,A,1000000,400000,2,27,1,135020,7222,1
1665,A,500000,500000,7,32,1,60473,21774,1
1666,A,500000,500000,2,27,1,7410,32463,1
1667,A,500000,500000,2,29,1,103697,69797,1
1668,A,1000000,1000000,2,52,1,1031,15292,1
1669,A,600000,300000,11,47,1,250590,86823,1
1670,A,1000000,1000000,2,49,1,32348,24651,1
1671,A,200000,200000,2,25,1,0,7763,1
1672,A,700000,700000,2,27,1,6300,20052,1
1673,A,600000,600000,2,25,1,31323,41254,1
1674,A,400000,400000,2,28,1,107508,59163,1
1675,A,700000,700000,2,27,0,3902,18504,1
1676,A,600000,600000,2,24,1,34628,69489,1
1677,A,1000000,1000000,2,58,1,0,84150,1
1678,A,600000,600000,2,28,1,70341,6030,1
1679,A,1000000,1000000,2,55,0,13975,37557,1
1680,A,200000,200000,2,23,1,16961,55948,1
1681,A,1000000,1000000,2,54,1,20969,9710,1
1682,A,1000000,300000,7,43,1,36813,7020,1
1683,A,1000000,300000,2,50,1,8190,19341,1
1684,A,600000,300000,6,24,1,143736,31329,1
1685,A,700000,700000,2,30,1,4775,177300,1
1686,A,1000000,1000000,2,46,1,9492,9723,1
1687,A,1000000,300000,7,49,1,45980,54540,1
1688,A,1000000,1000000,2,37,1,3000,16920,1
1689,R,700000,700000,2,40,1,306461,69894,1
1690,A,700000,700000,2,39,1,6365,375597,1
1691,A,1000000,1000000,2,32,1,4085,71005,1
1692,A,1000000,1000000,2,27,1,1791,39115,1
1693,A,700000,300000,6,24,1,17706,47340,1
1694,A,1000000,1000000,10,39,1,2223,40293,1
1695,A,1000000,300000,7,50,1,13088,5643,1
1696,A,600000,300000,2,42,1,94783,23058,1
1697,A,700000,700000,7,29,1,10764,31532,1
1698,A,500000,500000,2,30,1,92892,59490,1
1699,A,1000000,1000000,2,36,0,2052,1102,1
1700,A,1000000,1000000,2,30,1,68360,28086,1
1701,A,500000,500000,2,49,1,3000,120286,1
1702,A,1000000,1000000,2,35,1,12394,22860,1
1703,A,400000,400000,2,34,1,,16983,1
1704,A,200000,200000,7,53,1,1240,55440,1
1705,A,200000,200000,2,25,1,33835,66774,1
1706,A,700000,700000,2,41,1,0,60444,1
1707,A,1000000,1000000,2,34,1,14180,0,1
1708,B,600000,600000,2,42,0,87236,21042,1
1709,A,1000000,900000,3,46,1,44247,13514,1
1710,A,600000,600000,2,30,1,64015,26557,1
1711,A,700000,300000,4,62,1,10896,74340,1
1712,A,1000000,1000000,2,36,1,25855,14490,1
1713,A,500000,500000,2,26,1,0,34020,1
1714,A,1000000,300000,4,59,1,273686,69981,1
1715,A,700000,700000,1,46,1,35380,11045,1
1716,A,600000,600000,2,33,0,67554,179424,1
1717,A,500000,500000,2,30,0,29887,60480,1
1718,A,1000000,1000000,2,31,0,55440,158400,1
1719,A,700000,700000,5,36,1,364970,117900,1
1720,A,700000,700000,2,30,0,41000,25569,1
1721,A,1000000,1000000,2,39,1,187507,10584,1
1722,A,1000000,1000000,2,31,0,123941,27486,1
1723,A,700000,700000,8,69,1,0,79430,1
1724,A,700000,700000,2,28,1,3616,8111,1
1725,A,700000,700000,2,34,1,4497,50580,1
1726,A,1000000,300000,7,46,1,0,1773,1
1727,A,1000000,1000000,2,29,0,96298,29601,1
1728,A,1000000,1000000,2,54,1,7582,45865,1
1729,A,1000000,1000000,3,49,1,26670,8739,1
1730,A,700000,700000,5,59,1,23409,19159,1
1731,A,700000,300000,4,66,1,4048,34444,1
1732,A,1000000,1000000,2,33,1,19352,99268,1
1733,A,700000,700000,7,33,1,39943,7361,1
1734,A,700000,700000,2,30,1,59710,4352,1
1735,A,700000,700000,2,28,1,0,55713,1
1736,A,1000000,1000000,2,50,1,13341,146790,1
1737,A,1000000,1000000,2,63,0,291,44550,1
1738,A,700000,700000,2,32,1,7371,25057,1
1739,A,700000,700000,2,29,1,0,90322,1
1740,A,1000000,1000000,2,35,0,50422,126810,1
1741,A,700000,300000,7,51,1,51500,5661,1
1742,A,500000,500000,13,48,1,35403,10087,1
1743,A,600000,600000,2,30,1,58517,142343,1
1744,A,1200000,400000,7,35,1,168762,18845,1
1745,A,700000,700000,2,41,0,0,118487,1
1746,A,700000,700000,2,32,0,37433,7758,1
1747,A,700000,700000,2,30,1,28360,50014,1
1748,A,1000000,1000000,2,40,1,2284,62673,1
1749,A,1000000,1000000,2,35,0,3135,25376,1
1750,A,700000,700000,10,28,0,225639,12078,1
1751,A,1000000,1000000,2,26,1,30412,29210,1
1752,A,1500000,1500000,4,60,1,105279,72549,1
1753,A,400000,400000,2,25,1,83678,15138,1
1754,A,1000000,1000000,10,28,1,9976,42552,1
1755,A,1000000,1000000,2,32,1,26941,28062,1
1756,A,1000000,1000000,8,78,0,16425,20742,1
1757,A,1000000,1000000,2,26,1,111630,20880,1
1758,A,1000000,1000000,2,36,1,101913,159016,1
1759,A,700000,700000,2,26,1,941,6634,1
1760,A,700000,300000,2,56,1,37182,16326,1
1761,A,500000,500000,2,31,1,0,45630,1
1762,A,200000,200000,2,26,1,28424,66002,1
1763,A,700000,300000,7,47,1,0,61025,1
1764,A,500000,300000,2,25,1,0,12312,1
1765,A,1000000,1000000,2,49,1,6840,86121,1
1766,A,600000,600000,2,31,1,0,42372,1
1767,A,400000,400000,4,42,1,280222,35313,1
1768,A,1000000,300000,7,54,1,69713,15577,1
1769,A,1200000,1200000,2,27,0,659,64715,1
1770,A,1000000,1000000,2,32,0,18000,14450,1
1771,A,500000,500000,2,26,1,54942,34650,1
1772,A,1000000,1000000,4,31,1,24276,97669,1
1773,A,1000000,1000000,2,37,0,50000,37800,1
1774,A,600000,600000,2,25,1,29166,23268,1
1775,A,1000000,300000,4,68,1,0,22167,1
1776,A,1000000,1000000,2,29,1,80126,30092,1
1777,R,600000,600000,2,42,1,118724,3762,1
1778,A,600000,300000,6,24,1,84681,39551,1
1779,A,400000,300000,6,23,1,8129,17316,1
1780,A,700000,700000,2,27,1,69640,47795,1
1781,A,1000000,1000000,2,33,0,14874,34740,1
1782,A,600000,600000,2,28,1,30000,62010,1
1783,A,1000000,1000000,2,41,0,39974,17910,1
1784,A,400000,400000,2,26,1,3768,11643,1
1785,A,700000,700000,2,26,1,62520,21870,1
1786,B,600000,600000,2,25,1,96470,32229,1
1787,A,500000,300000,6,22,1,6620,4774,1
1788,A,500000,500000,2,26,1,34527,88547,1
1789,A,600000,300000,7,51,1,113678,26044,1
1790,A,500000,500000,12,28,1,24649,53847,1
1791,A,1000000,300000,2,62,1,345175,19107,1
1792,A,600000,600000,2,26,1,0,37255,1
1793,R,1000000,1000000,1,48,1,0,54358,1
1794,A,400000,400000,2,27,1,94347,1986,1
1795,A,500000,300000,11,24,1,0,2790,1
1796,A,400000,300000,7,38,1,28310,62757,1
1797,A,500000,500000,2,24,1,55501,28873,1
1798,A,700000,700000,2,29,0,0,106586,1
1799,A,700000,300000,7,65,1,108327,13180,1
1800,A,700000,300000,2,26,1,5434,9000,1
1801,A,200000,200000,2,24,1,35475,1737,1
1802,A,500000,500000,3,25,1,,40114,1
1803,A,600000,600000,2,27,1,173456,77949,1
1804,A,600000,600000,2,27,1,0,77949,1
1805,A,300000,300000,6,33,1,133066,36225,1
1806,A,1000000,600000,1,51,1,81393,133057,1
1807,A,300000,300000,6,22,1,13899,38352,1
1808,A,200000,200000,6,21,1,66704,30087,1
1809,A,700000,700000,2,29,1,0,18117,1
1810,A,600000,600000,2,26,1,10595,32265,1
1811,A,1000000,300000,7,61,1,18726,12870,1
1812,A,1000000,300000,7,64,1,511,19741,1
1813,R,600000,300000,7,47,1,10547,0,1
1814,A,1000000,1000000,4,56,1,22333,7532,1
1815,A,500000,500000,2,26,0,9628,12177,1
1816,A,400000,400000,5,64,0,5151,1772,1
1817,A,1000000,1000000,4,62,1,51567,37571,1
1818,A,1000000,1000000,4,70,1,6459,17001,1
1819,A,200000,200000,7,23,1,43929,584,1
1820,A,600000,300000,7,50,1,66056,14673,1
1821,A,700000,700000,7,66,1,239365,10529,1
1822,A,400000,400000,2,29,1,7486,17276,1
1823,A,1000000,1000000,1,72,1,8180,17361,1
1824,A,600000,300000,4,57,1,28000,2591,1
1825,R,600000,600000,2,45,1,81826,15111,1
1826,A,1000000,300000,4,57,1,10232,12512,1
1827,A,1000000,300000,4,70,1,11260,5238,1
1828,A,600000,500000,7,61,1,7639,10622,1
1829,A,600000,600000,4,42,1,76280,16627,1
1830,A,700000,700000,4,50,1,24945,32439,1
1831,A,1000000,1000000,3,50,1,2587,30987,1
1832,A,1000000,300000,2,58,1,36156,5940,1
1833,A,1000000,700000,7,53,1,71923,18831,1
1834,A,700000,700000,2,24,1,119048,5752,1
1835,A,1000000,300000,4,56,1,27305,882,1
1836,A,1000000,1000000,3,34,1,776140,4653,1
1837,A,600000,600000,8,79,1,0,3960,1
1838,A,500000,300000,7,42,1,118105,85747,1
1839,A,1000000,1000000,1,76,0,24729,505,1
1840,A,1000000,1000000,2,31,0,6090,16311,1
1841,A,1000000,1000000,2,56,1,217999,15597,1
1842,A,500000,500000,2,28,1,912,6180,1
1843,A,1000000,1000000,2,45,1,17106,8099,1
1844,A,400000,300000,5,62,1,148660,76495,1
1845,A,1000000,1000000,2,30,1,3606,4149,1
1846,A,500000,500000,12,70,1,33115,5130,1
1847,A,700000,700000,2,27,0,61116,21996,1
1848,A,700000,700000,2,25,1,34105,33464,1
1849,A,1000000,1000000,4,55,1,0,11070,1
1850,A,700000,700000,8,78,1,8398,6642,1
1851,A,600000,600000,2,46,1,12334,17846,1
1852,A,1000000,1000000,3,28,0,19933,1733,1
1853,A,300000,300000,13,82,1,20882,11932,1
1854,A,600000,600000,4,31,1,14703,7119,1
1855,A,1000000,1000000,4,63,1,1847,2184,1
1856,A,400000,300000,8,80,1,0,3092,1
1857,A,700000,300000,8,90,1,,1457,1
1858,A,700000,300000,8,75,1,33911,3697,1
1859,A,1000000,300000,7,60,1,7260,4491,1
1860,A,700000,300000,4,71,1,941,15741,1
1861,R,1000000,1000000,4,76,1,16426,9792,1
1862,A,1000000,1000000,2,56,1,2427,1827,1
1863,A,700000,500000,8,75,1,1824,4878,1
1864,A,600000,300000,7,46,1,14139,6559,1
1865,A,1000000,1000000,4,67,1,8603,30366,1
1866,A,700000,700000,8,88,0,1418,4509,1
1867,A,700000,700000,2,45,1,91289,20070,1
1868,A,600000,300000,5,65,1,10000,6315,1
1869,A,1000000,1000000,4,48,1,11669,3476,1
1870,A,500000,300000,6,22,1,38247,3956,1
1871,A,500000,500000,7,58,1,0,14832,1
1872,A,600000,600000,2,66,1,2959,18829,1
1873,A,1000000,1000000,11,58,1,53486,4799,1
1874,A,1000000,1000000,4,51,1,,3031,1
1875,A,500000,300000,8,80,1,203309,26063,1
1876,A,1000000,1000000,5,53,1,82067,180000,1
1877,A,500000,500000,8,77,0,5729,4392,1
1878,A,400000,400000,2,47,1,31873,54868,1
1879,A,1000000,1000000,10,52,1,9289,64772,1
1880,A,1000000,1000000,2,34,1,35470,14657,1
1881,A,1000000,600000,3,55,1,13056,15985,1
1882,A,1000000,1000000,7,51,1,178052,13903,1
1883,A,1000000,1000000,4,65,1,26048,14328,1
1884,A,700000,700000,2,55,1,48548,5155,1
1885,A,1000000,300000,7,51,1,0,21801,1
1886,A,600000,600000,2,25,1,158725,21928,1
1887,A,1000000,1000000,7,62,1,998,81912,1
1888,A,700000,700000,2,44,0,10451,39664,1
1889,A,1000000,1000000,2,41,1,72465,79398,1
1890,A,1000000,1000000,4,56,1,0,7207,1
1891,A,600000,600000,8,82,0,5700,7192,1
1892,A,600000,300000,8,82,1,4719,21680,1
1893,A,700000,300000,8,75,1,32475,5942,1
1894,R,500000,500000,1,54,0,58400,16009,1
1895,A,500000,500000,8,86,1,7470,6074,1
1896,A,500000,500000,2,30,1,25133,19074,1
1897,A,200000,200000,2,23,0,18022,10222,1
1898,A,200000,200000,6,19,0,81126,55391,1
1899,B,700000,700000,3,29,1,18101,1045,1
1900,A,600000,600000,2,27,1,37350,11736,1
1901,A,1000000,1000000,4,69,1,7781,7089,1
1902,A,600000,300000,8,85,1,18395,3873,1
1903,A,1000000,1000000,2,51,0,9707,11405,1
1904,A,700000,700000,8,83,0,71566,32268,1
1905,A,1000000,300000,6,23,1,43465,19890,1
1906,A,1000000,1000000,2,60,0,300771,96255,1
1907,A,400000,300000,6,20,0,118090,2979,1
1908,A,500000,500000,2,27,1,73514,45291,1
1909,A,1000000,700000,8,73,1,4977,0,1
1910,A,600000,600000,8,77,1,8602,2124,1
1911,A,1000000,1000000,4,49,1,0,27971,1
1912,A,1000000,300000,5,40,1,186323,12559,1
1913,A,1000000,1000000,4,77,1,44190,14478,1
1914,A,200000,200000,8,80,1,30800,6583,1
1915,A,1000000,1000000,1,67,1,53088,5947,1
1916,A,600000,600000,5,74,1,108612,39341,1
1917,A,1000000,1000000,2,60,0,191306,20323,1
1918,B,1000000,1000000,2,45,1,182847,180000,1
1919,A,700000,700000,4,61,1,23553,23058,1
1920,A,600000,600000,5,69,1,7718,32473,1
1921,A,700000,700000,4,82,1,38383,34339,1
1922,A,1000000,1000000,8,76,1,12012,103066,1
1923,A,1000000,300000,8,76,1,17592,20475,1
1924,A,1000000,1000000,4,66,1,35654,18839,1
1925,A,600000,300000,7,58,1,10379,18527,1
1926,A,700000,500000,5,45,0,191755,15571,1
1927,A,400000,400000,11,52,1,20317,20691,1
1928,A,1000000,300000,2,57,0,20642,9800,1
1929,A,1000000,800000,4,75,1,5983,12843,1
1930,A,700000,300000,7,55,1,140820,36243,1
1931,A,500000,300000,7,45,1,29669,8287,1
1932,A,1000000,1000000,4,61,1,25781,35384,1
1933,A,700000,700000,13,69,1,74320,5511,1
1934,A,1000000,1000000,2,53,1,1112,10215,1
1935,A,1000000,1000000,8,73,1,4181,12260,1
1936,A,600000,600000,8,72,1,113414,25923,1
1937,A,1000000,1000000,5,78,1,63035,22588,1
1938,R,700000,700000,1,52,1,138291,15125,1
1939,A,700000,300000,7,57,1,7086,17055,1
1940,A,1000000,600000,2,53,1,257292,46529,1
1941,A,700000,700000,7,71,0,9776,12179,1
1942,A,700000,700000,7,65,1,62203,7017,1
1943,R,700000,700000,4,53,1,86488,25740,1
1944,A,1000000,300000,7,66,1,211256,8704,1
1945,A,1000000,1000000,8,72,1,148054,30271,1
1946,A,700000,700000,8,79,1,27542,76128,1
1947,A,1000000,1000000,2,33,1,113349,22033,1
1948,R,1000000,1000000,1,70,0,21611,8415,1
